As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[0 1 0 0 0 1 0 0 0 0 1 0 0 1 1 0 1 0 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0
 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
 1 1 1 0 0 1 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 1 0 0]",4,[10  4  1 14  4  0  1 10  4 10  4  4 14  0  7  1],[10  4  1 14  4  0  1 10  4  8  4  4 14  0  0  1],True,True,0.71875,0.828125,"[np.int64(9), np.int64(13), np.int64(14), np.int64(9), np.int64(11), np.int64(8), np.int64(1), np.int64(14), np.int64(3), np.int64(14), np.int64(9), np.int64(0), np.int64(12), np.int64(10), np.int64(2), np.int64(9)]","[np.int64(15), np.int64(4), np.int64(7), np.int64(10), np.int64(8), np.int64(7), np.int64(6), np.int64(15), np.int64(0), np.int64(14), np.int64(4), np.int64(4), np.int64(1), np.int64(3), np.int64(9), np.int64(0)]",False,False,0.0,0.0,[ 1  4  1 14  4  0  1 10  4 10  4  4 14 15  0  1],[ 1  4  1 14  4  0  1 11  4 10  4  4 14  0  7  1],True,True,0.6875,0.703125,[10  4  1 14  4  0  1 10  4 10  4  4 14 15  7  1],[10  4  1 14  4  0  1 10  4  8  4  4 14 15  7  1],True,True,0.71875,0.875,0.72,1.0,1.0,18,18,25,0.64,1.0,1.0,16,16,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.72,0.9444444444444444,0.96,18,17,24,0.68,1.0,1.0,17,17,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0
 0 0 0 1 0 1 0 0 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0
 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0
 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1
 0 0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0]",15,[15  8 15  1  5 11 11 15 15  7  0 15  7 11 13 15],[15  8 15  6  5 11 11 15 15  7  0 15  7  7 13 15],True,True,0.71875,0.828125,"[np.int64(2), np.int64(6), np.int64(14), np.int64(11), np.int64(9), np.int64(9), np.int64(2), np.int64(5), np.int64(3), np.int64(1), np.int64(1), np.int64(9), np.int64(9), np.int64(14), np.int64(7), np.int64(6)]","[np.int64(5), np.int64(7), np.int64(4), np.int64(9), np.int64(5), np.int64(10), np.int64(10), np.int64(9), np.int64(14), np.int64(8), np.int64(8), np.int64(4), np.int64(9), np.int64(8), np.int64(1), np.int64(10)]",False,False,0.0,0.0,[15  8 15 13  5 11 11 15 15  7  2 15  7  7 13 15],[15  8 15  1  5  0 11 15 15  7  2 15  7 11 13 15],True,True,0.6875,0.703125,[15  8 15  1  5  0 11 15 15  7  0 15  7  7 13 15],[15  8 15  6  5 11 11 15 15  7  0 15  7 11 13 15],True,True,0.71875,0.875,0.6,1.0,1.0,15,15,25,0.64,1.0,1.0,16,16,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.64,1.0,1.0,16,16,25,0.68,1.0,1.0,17,17,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 0 1 0 1 0 1
 0 0 1 0 1 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 1
 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0
 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1 1 1 0
 1 0 1 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0
 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0]",13,[ 8 14 13 12  2  4  8  2 13  2 14  1  8 13 13  8],[ 8 14 13 10  2  4  8  2 13 14 14 12  8 13 13  8],False,True,0.71875,0.828125,"[np.int64(7), np.int64(6), np.int64(1), np.int64(11), np.int64(3), np.int64(13), np.int64(11), np.int64(15), np.int64(7), np.int64(5), np.int64(12), np.int64(5), np.int64(9), np.int64(6), np.int64(15), np.int64(6)]","[np.int64(0), np.int64(2), np.int64(10), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(14), np.int64(7), np.int64(4), np.int64(2), np.int64(6), np.int64(4), np.int64(13), np.int64(15), np.int64(4)]",False,False,0.0,0.0,[ 2 14 13  0  2  1  8  2 13 14 14  1  8 13 13  8],[ 8 14 13  0  2  1  8  2 13 14 14 12  8 13 13  8],False,True,0.6875,0.703125,[14 14 13  0  2  1  8  2 13  2  2  1  8 13 13  8],[ 8 14 13 12  2  4  8  2 13 14 14  1  8 13 13  8],False,True,0.71875,0.875,0.88,0.36363636363636365,0.4,22,8,10,0.92,0.5217391304347826,0.52,23,12,13,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.25,0.24,24,6,6,0.84,0.47619047619047616,0.56,21,10,14,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 1 0 0 1 1 1 0 1 1 0 0 1 0 0 0 1 1 0 0 1 1 1 0 0 0 1 0 0 1 1 1 0 0 1 0 1
 1 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 1 1 1 0 1 0 0 1 1 0
 0 0 0 0 1 0 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0
 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 1 0 0 0 0 1 0 1 0
 0 0 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1
 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0]",8,[ 8  5 11  8  8  8  0  4  8  0  3  8  0 12  4  5],[8 0 5 8 8 8 0 4 8 0 3 8 0 1 4 5],False,True,0.71875,0.828125,"[np.int64(12), np.int64(7), np.int64(3), np.int64(11), np.int64(13), np.int64(7), np.int64(2), np.int64(8), np.int64(12), np.int64(2), np.int64(6), np.int64(15), np.int64(0), np.int64(13), np.int64(13), np.int64(4)]","[np.int64(14), np.int64(6), np.int64(3), np.int64(13), np.int64(13), np.int64(4), np.int64(4), np.int64(13), np.int64(5), np.int64(10), np.int64(5), np.int64(6), np.int64(0), np.int64(10), np.int64(8), np.int64(8)]",False,False,0.0,0.0,[ 8  0 11  8  8  8  0  4  8 11  3  8  3  1  4  5],[ 8  4  5  8  8  8  0  4  8 11  3  8  3  1  4  5],True,False,0.6875,0.703125,[ 8  5 11  8  8  8  0  4  8 11  3  8  3 12  4  5],[ 8  0 11  8  8  8  0  4  8  0  3  8  0  1  4  5],True,True,0.71875,0.875,0.88,0.45454545454545453,0.52,22,10,13,0.76,0.5789473684210527,0.52,19,11,13,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.84,0.5714285714285714,0.56,21,12,14,0.8,0.5,0.52,20,10,13,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0
 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 1
 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1
 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1
 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0]",4,[ 4  8  0  6  4  6  0  1 14 12  8  8 15 15  4 14],[ 4  8  0  6  4  6  0  1 14  3  8  2 15 15  4 14],True,True,0.71875,0.828125,"[np.int64(13), np.int64(7), np.int64(13), np.int64(15), np.int64(15), np.int64(1), np.int64(10), np.int64(9), np.int64(6), np.int64(4), np.int64(0), np.int64(12), np.int64(8), np.int64(5), np.int64(7), np.int64(5)]","[np.int64(6), np.int64(8), np.int64(7), np.int64(5), np.int64(10), np.int64(2), np.int64(4), np.int64(2), np.int64(14), np.int64(15), np.int64(15), np.int64(4), np.int64(6), np.int64(11), np.int64(7), np.int64(14)]",False,False,0.0,0.0,[ 4  8  0  6  4  6  0  1 14 12  8  8 15 15  4 14],[ 4  8  0  6  4  6  0  1 14  3  8 15 15 15  4 14],True,True,0.6875,0.703125,[ 4  8  0  6  4  6  0  1 14 12  8 15 15 15  4 14],[ 4  8  0  6  4  6  0  1 14 12  8  8 15 15  4 14],True,True,0.71875,0.875,0.28,0.8571428571428571,0.96,7,6,24,0.24,1.0,1.0,6,6,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.24,1.0,1.0,6,6,25,0.24,1.0,1.0,6,6,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 1 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0
 1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0
 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0
 0 0 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0
 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 1 0 1 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1 0
 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0
 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 0 1 0 1 1]",0,[ 0  0  5  6  0  0 13  1  5  0  0  5  1 10  0 14],[ 0  0  5  6  0  0 13  4  5  0  0  5 10 10  0 14],True,False,0.71875,0.828125,"[np.int64(9), np.int64(11), np.int64(10), np.int64(3), np.int64(4), np.int64(7), np.int64(0), np.int64(4), np.int64(6), np.int64(5), np.int64(4), np.int64(0), np.int64(8), np.int64(12), np.int64(3), np.int64(14)]","[np.int64(7), np.int64(0), np.int64(13), np.int64(0), np.int64(11), np.int64(7), np.int64(10), np.int64(9), np.int64(2), np.int64(15), np.int64(7), np.int64(9), np.int64(1), np.int64(15), np.int64(0), np.int64(7)]",False,False,0.0,0.0,[ 0  0  5  6  0  0 13 10  5  0  0  5  1  4  0  9],[ 0  0  5  6  0  0 13  1  5  0  0  5  1 10  0 14],False,True,0.6875,0.703125,[ 0  0  9  6  0  0 13 10  5  0  0 14 10 10  0 10],[ 0  0  5  6  0  0 13  1  5  0  0  5  1  4  0 10],True,True,0.71875,0.875,0.88,0.3181818181818182,0.32,22,7,8,0.88,0.45454545454545453,0.48,22,10,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.3181818181818182,0.28,22,7,7,0.84,0.38095238095238093,0.4,21,8,10,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 1 0
 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0
 0 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 1
 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1
 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0]",3,[ 3 11  3  3 14  3  8  5  3  5  0  3  3  8  3  5],[ 3 11  3  3 14  3  8  5  3  5  0  3  3  8  3  5],True,True,0.71875,0.828125,"[np.int64(15), np.int64(0), np.int64(7), np.int64(8), np.int64(4), np.int64(3), np.int64(8), np.int64(12), np.int64(10), np.int64(12), np.int64(0), np.int64(14), np.int64(15), np.int64(12), np.int64(6), np.int64(6)]","[np.int64(6), np.int64(13), np.int64(7), np.int64(5), np.int64(7), np.int64(1), np.int64(5), np.int64(9), np.int64(2), np.int64(14), np.int64(12), np.int64(14), np.int64(7), np.int64(2), np.int64(3), np.int64(10)]",False,False,0.0,0.0,[ 3 11  3  3 14  3  8  5  3  5  0  3  3  8  3 11],[ 3 11  3  3  8  3  8  5  3  5  0  3  3  8  3  5],True,True,0.6875,0.703125,[ 3 11  3  3  8  3  8  2  3  5  0  3  3  8  3 12],[ 3 11  3  3  8  3  8  2  3  5  0  3  3  8  3 11],True,True,0.71875,0.875,0.44,1.0,1.0,11,11,25,0.4,1.0,1.0,10,10,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.48,1.0,1.0,12,12,25,0.4,1.0,1.0,10,10,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1
 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1
 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0 1
 0 0 1 1 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]",8,[ 3 14  5  5  2  8  3  2  8  6 10  5 11  3 11 12],[ 3 14  5  5  2  8  2  2  8  0 10  5 11 11 11 12],True,False,0.71875,0.828125,"[np.int64(3), np.int64(0), np.int64(1), np.int64(3), np.int64(10), np.int64(13), np.int64(9), np.int64(1), np.int64(10), np.int64(9), np.int64(1), np.int64(4), np.int64(1), np.int64(8), np.int64(7), np.int64(12)]","[np.int64(3), np.int64(6), np.int64(4), np.int64(3), np.int64(0), np.int64(1), np.int64(10), np.int64(15), np.int64(13), np.int64(15), np.int64(3), np.int64(2), np.int64(9), np.int64(14), np.int64(9), np.int64(13)]",False,False,0.0,0.0,[11  0  5  5  2  8  3  2  8  6  5  5 11  3 11 12],[ 3  0  5  5  2  8  3  2  8  0 10  5 11  3 11 12],False,True,0.6875,0.703125,[11  0  5  5  2  8  3  2  8  0  0  5 11 11 11 12],[ 3  0  5  5  2  8  3  2  8  6  0  5 11  3 11 12],False,False,0.71875,0.875,0.76,0.5263157894736842,0.44,19,10,11,0.6,0.4666666666666667,0.56,15,7,14,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,0.0,0.0,19,0,0,0.72,0.4444444444444444,0.4,18,8,10,0.04,0.0,0.0,1,0,0,0.04,0.0,0.0,1,0,0
"[1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1
 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0
 1 1 0 1 0 0 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 1 0 0
 0 0 0 1 0 0 0 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 0
 0 0 1 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]",13,[10  9  4  6 13  4  4  9  9 13 13  4  5 13  9  2],[10  9  4  6 13  4  9 10  9 13 13  9  6 13  9  0],True,True,0.71875,0.828125,"[np.int64(2), np.int64(12), np.int64(12), np.int64(1), np.int64(12), np.int64(12), np.int64(5), np.int64(6), np.int64(2), np.int64(13), np.int64(1), np.int64(4), np.int64(6), np.int64(1), np.int64(8), np.int64(4)]","[np.int64(13), np.int64(11), np.int64(0), np.int64(12), np.int64(15), np.int64(9), np.int64(5), np.int64(9), np.int64(13), np.int64(8), np.int64(15), np.int64(11), np.int64(6), np.int64(12), np.int64(1), np.int64(7)]",False,False,0.0,0.0,[10  9  4  6 13  4  4  9  9 13 13  4  6 13  9  8],[10  9  4  6 13  4  9  9  9 13 13  9  7 13  9  2],True,True,0.6875,0.703125,[10  9  4  6 13  4  9  9  9 13 13  4  6 13  9  8],[10  9  4  6 13  4  9 10  9 13 13  9  5 13  9  0],False,True,0.71875,0.875,0.84,0.5238095238095238,0.52,21,11,13,0.92,0.4782608695652174,0.44,23,11,11,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.4782608695652174,0.48,23,11,12,0.88,0.5909090909090909,0.56,22,13,14,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 0
 1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0
 0 1 1 0 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 0 0
 1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0
 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 0]",9,[ 6 15  8  8  6 10  7  9 10  9  7  6  6  3 15  6],[ 6 15  5  8  6 10  7  9 10  9  7  6  6  3 15  6],True,True,0.71875,0.828125,"[np.int64(11), np.int64(7), np.int64(6), np.int64(2), np.int64(15), np.int64(14), np.int64(10), np.int64(4), np.int64(4), np.int64(14), np.int64(14), np.int64(5), np.int64(6), np.int64(3), np.int64(6), np.int64(7)]","[np.int64(8), np.int64(0), np.int64(7), np.int64(13), np.int64(10), np.int64(15), np.int64(0), np.int64(15), np.int64(1), np.int64(13), np.int64(8), np.int64(15), np.int64(5), np.int64(0), np.int64(4), np.int64(12)]",False,False,0.0,0.0,[ 6 15  8  4  6 10  7  9 10  9  7 10 10  3 15  6],[ 6 15  5  8  6 10  7  9 10  9  7  6  6  1 15  6],True,True,0.6875,0.703125,[ 6 15  8  8  6 10  7  9 10  9  7 10 10  3 15  6],[ 6 15  8  8  6 10  7  9 10  9  7  6  6  1 15  6],True,True,0.71875,0.875,0.92,0.5652173913043478,0.56,23,13,14,0.76,0.47368421052631576,0.48,19,9,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.4782608695652174,0.48,23,11,12,0.72,0.6666666666666666,0.72,18,12,18,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 1 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1
 0 1 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0
 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 1 1 0 0 1 0 1 0 1 1 0 1 0 0 0
 0 1 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 1 0 1 0 0 1 1 1 0 0 1 1 0 0 0]",7,[10 15  6 15  0  6  7  7 15 14  7 10 15 12 10  7],[10 15  6 15  2  6  7  7 15 14  7 15 15 12 10  7],False,True,0.71875,0.828125,"[np.int64(4), np.int64(4), np.int64(2), np.int64(4), np.int64(7), np.int64(10), np.int64(7), np.int64(8), np.int64(12), np.int64(12), np.int64(4), np.int64(7), np.int64(14), np.int64(6), np.int64(15), np.int64(4)]","[np.int64(1), np.int64(2), np.int64(4), np.int64(4), np.int64(15), np.int64(15), np.int64(14), np.int64(7), np.int64(9), np.int64(14), np.int64(15), np.int64(5), np.int64(5), np.int64(2), np.int64(14), np.int64(12)]",False,False,0.0,0.0,[10 15  6 15  1  6  7  7 15 14  7 15  6  3 10  7],[10 15  6 15  5  6  7  7 10 14  7 15  6  3 10  7],True,False,0.6875,0.703125,[10 15  6 15  1  6  7  7 15  8  7 10  6 12 10  7],[10 15  6 15  2  6  7  7 15 14  7 15 15 12 10  7],False,True,0.71875,0.875,0.96,0.5833333333333334,0.56,24,14,14,0.84,0.6190476190476191,0.64,21,13,16,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.5652173913043478,0.56,23,13,14,0.8,0.55,0.6,20,11,15,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
