As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1
 0 0 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1
 1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1
 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0
 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0
 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1]",4,[15  9 15  4  4  6  4  3  4  4  6  6  4  4  6  4],[ 3  6 15  4  4  6  4  3  4  4  6 15  4  4 15  4],False,False,0.5625,0.546875,"[np.int64(14), np.int64(6), np.int64(13), np.int64(15), np.int64(9), np.int64(1), np.int64(4), np.int64(0), np.int64(7), np.int64(12), np.int64(12), np.int64(13), np.int64(9), np.int64(11), np.int64(1), np.int64(7)]","[np.int64(9), np.int64(12), np.int64(1), np.int64(6), np.int64(9), np.int64(15), np.int64(12), np.int64(12), np.int64(14), np.int64(15), np.int64(13), np.int64(9), np.int64(0), np.int64(3), np.int64(4), np.int64(5)]",False,False,0.0,0.0,[15  9 15  4  4 13  4  9  4  4  8  6  4  4  6  4],[15  9 15  4  4 13  4  3  4  4  6 15  4  4  6  4],False,False,0.40625,0.640625,[ 3  8 15  4  4 13  4  3  4  4  6  6  4  4  8  4],[ 3  8 15  4  4  6  4  3  4  4  8 15  4  4  3  4],False,True,0.640625,0.875,1.0,0.08,0.08,25,2,2,0.96,0.20833333333333334,0.24,24,5,6,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.375,0.36,24,9,9,0.96,0.3333333333333333,0.32,24,8,8,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1]",2,[ 2  8  2  4  0  0  4  0  2  9 10  7  2  0  8 12],[ 2  8  2  4  0  0  4  0  2  9 10  7  2  0  8 12],True,True,0.5625,0.546875,"[np.int64(12), np.int64(13), np.int64(13), np.int64(9), np.int64(11), np.int64(14), np.int64(1), np.int64(15), np.int64(4), np.int64(5), np.int64(14), np.int64(10), np.int64(8), np.int64(12), np.int64(11), np.int64(10)]","[np.int64(5), np.int64(13), np.int64(8), np.int64(0), np.int64(4), np.int64(9), np.int64(4), np.int64(7), np.int64(12), np.int64(9), np.int64(3), np.int64(4), np.int64(14), np.int64(11), np.int64(8), np.int64(7)]",False,False,0.0,0.0,[ 2  8  2  4  0  0  4  0  2  7 15  7  2  0  8 12],[ 2  8  2  4  0  0  4  0  2  9 10  7  2  0  8 12],False,True,0.40625,0.640625,[ 2  8  2  4  0  0  4  0  2  0  0  7  2  0  8 12],[ 2  8  2  4  0  0  4  0  2  0  0  7  2  0  8 12],False,False,0.640625,0.875,0.08,1.0,1.0,2,2,25,0.08,1.0,1.0,2,2,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.52,0.0,0.0,13,0,0,0.08,1.0,1.0,2,2,25,0.04,0.0,0.0,1,0,0,0.04,0.0,0.0,1,0,0
"[0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 0 0 0 0 1 0 0
 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1
 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0
 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0
 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 1 1 0 0 1 1 1
 0 1 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 1 0 0 1 1 1 1]",2,[ 9  9  2 15 15 14  9  9  1  2  3  1 14 12  2  9],[ 9  9  2 15 15 14  9  9  1  2  3  6 14  6  2 14],True,False,0.5625,0.546875,"[np.int64(1), np.int64(0), np.int64(12), np.int64(3), np.int64(4), np.int64(0), np.int64(7), np.int64(2), np.int64(1), np.int64(5), np.int64(1), np.int64(8), np.int64(14), np.int64(6), np.int64(3), np.int64(10)]","[np.int64(13), np.int64(3), np.int64(5), np.int64(15), np.int64(7), np.int64(2), np.int64(3), np.int64(0), np.int64(11), np.int64(14), np.int64(13), np.int64(6), np.int64(15), np.int64(7), np.int64(11), np.int64(12)]",False,False,0.0,0.0,[ 9  9  2  5  1 14  9  9  1  2  3  6 14 15  2  9],[ 9  9  2 15 15 14 14  9  1  2  3  1 14  7  2 14],False,False,0.40625,0.640625,[ 9  9  2  5  1 14  9  9  1  2  3  6 14  6  2  9],[ 9  9  2 15  1 14 14  9  1  2  3  6 14  6  2 14],True,True,0.640625,0.875,0.96,0.375,0.4,24,9,10,1.0,0.56,0.56,25,14,14,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.2608695652173913,0.24,23,6,6,0.96,0.3333333333333333,0.36,24,8,9,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1
 1 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 0
 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0
 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1]",13,[13  3  5 13  7 12  7 13  0 12 12 12 13 13  1 14],[13  3  6 13  7 12  7 13  0 12 12  3 13 13  1 14],True,False,0.5625,0.546875,"[np.int64(6), np.int64(4), np.int64(15), np.int64(9), np.int64(7), np.int64(5), np.int64(12), np.int64(7), np.int64(12), np.int64(11), np.int64(8), np.int64(14), np.int64(5), np.int64(6), np.int64(11), np.int64(9)]","[np.int64(6), np.int64(0), np.int64(13), np.int64(3), np.int64(9), np.int64(1), np.int64(12), np.int64(12), np.int64(9), np.int64(8), np.int64(3), np.int64(5), np.int64(14), np.int64(10), np.int64(0), np.int64(14)]",False,False,0.0,0.0,[13  3  4 13  7 12  7 13  0 12  3  3 13 13  1 14],[13  3  6 13  7  7  7 13  0 12  3 12 13 13  1 14],True,False,0.40625,0.640625,[13  3 10 13  7 12  7 13  0 12 12 12 13 13  1 14],[13  3  9 13  7  7  7 13  0 12  3  3 13 13  1 14],True,True,0.640625,0.875,0.92,0.43478260869565216,0.48,23,10,12,0.72,0.5555555555555556,0.6,18,10,15,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,0.42105263157894735,0.4,19,8,10,0.84,0.47619047619047616,0.44,21,10,11,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0
 0 0 1 0 0 1 1 1 0 1 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0
 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0
 1 0 1 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0
 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0]",14,[14 14 14 14  0  8  0  2  3 11  2  2  3 14 14  2],[14 14 14 14  0  8  0  2 13 11  2 13  1 14 14  2],False,False,0.5625,0.546875,"[np.int64(8), np.int64(11), np.int64(2), np.int64(7), np.int64(15), np.int64(9), np.int64(4), np.int64(10), np.int64(1), np.int64(11), np.int64(14), np.int64(6), np.int64(13), np.int64(10), np.int64(5), np.int64(2)]","[np.int64(4), np.int64(10), np.int64(7), np.int64(4), np.int64(14), np.int64(9), np.int64(2), np.int64(11), np.int64(13), np.int64(6), np.int64(3), np.int64(10), np.int64(7), np.int64(0), np.int64(4), np.int64(3)]",False,False,0.0,0.0,[14 14 14 14  0  8  3  2 13 12  2  1  3 14 14  2],[14 14 14 14  0  8  0  2 13 11  2  1  1 14 14  2],False,True,0.40625,0.640625,[14 14 14 14  0  8  0  2 13 12  2  2 13 14 14  2],[14 14 14 14  0  8  0  2  0 12  2  1  1 14 14  2],False,True,0.640625,0.875,1.0,0.2,0.2,25,5,5,0.96,0.25,0.24,24,6,6,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.84,0.23809523809523808,0.24,21,5,6,0.96,0.08333333333333333,0.08,24,2,2,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 0
 1 0 0 0 1 1 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1
 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 1]",7,[ 7  3  3 15  1 14  8  7 11  2  2  7 11  5 11  7],[ 7  3  3 15  1 14  8  7 11  5  2  7 11  5 11  7],True,True,0.5625,0.546875,"[np.int64(0), np.int64(10), np.int64(2), np.int64(2), np.int64(2), np.int64(1), np.int64(1), np.int64(4), np.int64(7), np.int64(8), np.int64(4), np.int64(13), np.int64(9), np.int64(13), np.int64(7), np.int64(12)]","[np.int64(12), np.int64(8), np.int64(14), np.int64(4), np.int64(6), np.int64(6), np.int64(8), np.int64(2), np.int64(3), np.int64(15), np.int64(8), np.int64(13), np.int64(9), np.int64(4), np.int64(14), np.int64(8)]",False,False,0.0,0.0,[ 7  3  3 15  1 14  8  7 11  1  2  7 11  5 11  7],[ 7  3  3 15  1 14  8  7 11  5  2  7 11  5 11  7],True,True,0.40625,0.640625,[ 7  3  3 15  1 14  8  7 11  2  2  7 11  5 11  7],[ 7  3  3 15  1 14  8  7 11  5  2  7 11  5 11  7],True,True,0.640625,0.875,0.12,1.0,1.0,3,3,25,0.12,1.0,1.0,3,3,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.12,1.0,1.0,3,3,25,0.12,1.0,1.0,3,3,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 0 0
 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0
 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0
 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1]",15,[ 7  2 15 15  7  1 15 15  7 15  2  3  9  9  2 15],[ 6  2 15 15  7  1 15 15  3 15  2  3  9  3  2 15],True,True,0.5625,0.546875,"[np.int64(2), np.int64(14), np.int64(15), np.int64(6), np.int64(7), np.int64(8), np.int64(0), np.int64(14), np.int64(11), np.int64(2), np.int64(1), np.int64(7), np.int64(9), np.int64(9), np.int64(14), np.int64(10)]","[np.int64(11), np.int64(3), np.int64(8), np.int64(4), np.int64(13), np.int64(10), np.int64(4), np.int64(6), np.int64(13), np.int64(9), np.int64(2), np.int64(9), np.int64(8), np.int64(3), np.int64(11), np.int64(10)]",False,False,0.0,0.0,[ 2  9 15 15  7  1 15 15  7 15  2  3  9  9  2 15],[ 6  9 15 15  7  1 15 15  3 15  2  3  9  3  2 15],True,True,0.40625,0.640625,[ 7  9 15 15  7  1 15 15  7 15  2  3  9  9  2 15],[ 2  9 15 15  7  1 15 15  7 15  2  3  9  9  2 15],True,True,0.640625,0.875,0.56,0.9285714285714286,0.84,14,13,21,0.48,0.9166666666666666,0.96,12,11,24,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.6,0.9333333333333333,0.96,15,14,24,0.64,0.9375,0.92,16,15,23,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0
 1 0 1 1 0 1 0 0 0 0 1 0 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0
 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 1 0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0]",1,[ 1  1  6 10  1  4  1  1  5  7  1  7  4  4 13  4],[ 1  1  6  4  1  4  1  1  3  6  1 10  6  6 13  4],False,False,0.5625,0.546875,"[np.int64(8), np.int64(12), np.int64(1), np.int64(5), np.int64(8), np.int64(0), np.int64(2), np.int64(9), np.int64(10), np.int64(9), np.int64(6), np.int64(10), np.int64(5), np.int64(10), np.int64(2), np.int64(3)]","[np.int64(4), np.int64(2), np.int64(10), np.int64(9), np.int64(2), np.int64(5), np.int64(13), np.int64(15), np.int64(3), np.int64(3), np.int64(15), np.int64(2), np.int64(10), np.int64(3), np.int64(11), np.int64(11)]",False,False,0.0,0.0,[ 1  1 10  6  1  4  1  1  5  6  1  0  7  4 13  6],[ 1  1 10 10  1  6  1  1  2  6  1 10  7  7 13  4],False,False,0.40625,0.640625,[ 1  1 10 10  1  7  1  1  5  7  1  7  7  7 13  6],[ 1  1  6  6  1  6  1  1  5  6  1  7  6  6 13  6],True,True,0.640625,0.875,0.96,0.0,0.0,24,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.08,0.08,25,2,2,1.0,0.0,0.0,25,0,0,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 1 0 1 1
 0 0 1 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 1 1 0 1 0 1 1 1 0 1
 1 0 0 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1
 1 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0
 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0
 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1]",4,[ 3  6 15  4  4 13  4  9  4  4  6 15  4  4  8  4],[ 3  6 15  4  4  6  4  3  4  4  8 15  4  4  3  4],False,False,0.5625,0.546875,"[np.int64(13), np.int64(2), np.int64(6), np.int64(10), np.int64(10), np.int64(12), np.int64(3), np.int64(15), np.int64(8), np.int64(9), np.int64(0), np.int64(13), np.int64(0), np.int64(12), np.int64(5), np.int64(2)]","[np.int64(3), np.int64(8), np.int64(13), np.int64(0), np.int64(3), np.int64(11), np.int64(1), np.int64(1), np.int64(9), np.int64(10), np.int64(15), np.int64(5), np.int64(15), np.int64(5), np.int64(13), np.int64(14)]",False,False,0.0,0.0,[ 3  6 15  4  4  6  4  3  4  4  8  6  4  4  6  4],[15  9 15  4  4 13  4  3  4  4  8 15  4  4  3  4],False,False,0.40625,0.640625,[ 3  8 15  4  4 13  4  3  4  4  6  6  4  4  8  4],[ 3  8 15  4  4  6  4  3  4  4  8 15  4  4  3  4],False,True,0.640625,0.875,1.0,0.16,0.16,25,4,4,0.92,0.30434782608695654,0.32,23,7,8,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.25,0.24,24,6,6,0.96,0.3333333333333333,0.32,24,8,8,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 1 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 1
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1
 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 1
 0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0]",11,[11  0 12  0  0 10  1  0  1  0 11 11  4 15  0 11],[11  0 12  0  0 10 14  0  7  0 11 11 10  0  0 11],False,True,0.5625,0.546875,"[np.int64(14), np.int64(13), np.int64(9), np.int64(11), np.int64(12), np.int64(2), np.int64(9), np.int64(2), np.int64(4), np.int64(10), np.int64(7), np.int64(14), np.int64(1), np.int64(11), np.int64(14), np.int64(9)]","[np.int64(13), np.int64(12), np.int64(3), np.int64(5), np.int64(7), np.int64(3), np.int64(9), np.int64(12), np.int64(12), np.int64(3), np.int64(8), np.int64(4), np.int64(12), np.int64(15), np.int64(4), np.int64(7)]",False,False,0.0,0.0,[11  0 12  0  0 10  5  0  1  0 11 11 10 15 15 11],[11  0 12  0  0 10  1  0  1  0 11 11 10 10 15 11],True,True,0.40625,0.640625,[11  0 12  0  0 10  5  0  7  0 11 11 10 15 15 11],[11  0 12  0  0 10  1  0  1  0 11 11 10 10 15 11],True,True,0.640625,0.875,0.84,0.7142857142857143,0.72,21,15,18,0.68,0.6470588235294118,0.68,17,11,17,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.8,0.75,0.8,20,15,20,0.76,0.631578947368421,0.64,19,12,16,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0
 1 0 1 1 0 1 0 0 0 0 1 0 1 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 1 1 0
 1 0 1 0 0 0 1 0 0 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0
 0 1 0 1 1 0 1 0 0 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0]",1,[ 1  1  6  4  1  6  1  1  3  6  1  7  4  7 13  6],[ 1  1  6 10  1  7  1  1  2  7  1 10  7  6 13  6],False,False,0.5625,0.546875,"[np.int64(9), np.int64(15), np.int64(3), np.int64(0), np.int64(12), np.int64(13), np.int64(7), np.int64(0), np.int64(9), np.int64(8), np.int64(3), np.int64(10), np.int64(10), np.int64(14), np.int64(11), np.int64(5)]","[np.int64(6), np.int64(7), np.int64(6), np.int64(12), np.int64(9), np.int64(15), np.int64(10), np.int64(5), np.int64(0), np.int64(6), np.int64(8), np.int64(5), np.int64(4), np.int64(6), np.int64(15), np.int64(1)]",False,False,0.0,0.0,[ 1  1 10  6  1  7  1  1  2  7  1  7  6  6 13  6],[ 1  1  6  6  1  7  1  1  5  6  1 10  7  6 13  4],False,False,0.40625,0.640625,[ 1  1 10 10  1  7  1  1  5  7  1  7  7  7 13  6],[ 1  1  6  6  1  6  1  1  5  6  1  7  6  6 13  6],True,True,0.640625,0.875,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.0,0.0,24,0,0,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
